subplot,tag,species,dbh_cm,dbh.class,health_s,canopy,bands_in,date,DOY,week,notes,lai_dist
A01E,2844,ACSA,11.9,8-13,L,OS,0.19,7/3/2019,184,10,,
A01E,2844,ACSA,11.9,8-13,L,OS,0.19,7/10/2019,191,11,,
A01E,2844,ACSA,11.9,8-13,L,OS,0.2,7/17/2019,198,12,,
A01E,2844,ACSA,11.9,8-13,L,OS,0.2,7/24/2019,205,13,,
A01E,2844,ACSA,11.9,8-13,L,OS,0.21,7/31/2019,212,14,,
A01E,2844,ACSA,11.9,8-13,L,OS,0.21,8/8/2019,220,15,,
A01E,2844,ACSA,11.9,8-13,L,OS,0.21,8/14/2019,226,16,,
A01E,2844,ACSA,11.9,8-13,L,OS,0.23,11/12/2019,316,17,,
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,11/2/2018,306,1,,
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,4/10/2019,100,2,,no
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,5/17/2019,137,3,,no
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,5/24/2019,144,4,,no
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,5/30/2019,150,5,,no
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,6/5/2019,156,6,,yes
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,6/11/2019,162,7,,
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,6/18/2019,169,8,,
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,6/26/2019,177,9,,
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,7/3/2019,184,10,,
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,7/10/2019,191,11,,
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,7/17/2019,198,12,,
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,7/24/2019,205,13,,
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,7/31/2019,212,14,,
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,8/8/2019,220,15,,
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,8/14/2019,226,16,,
A01E,2854,FAGR,10.4,8-13,L,UN,0.01,11/12/2019,316,17,,
A01E,2855,FAGR,20.8,18-23,L,OS,0,11/2/2018,306,1,,
A01E,2855,FAGR,20.8,18-23,L,OS,-0.04,4/10/2019,100,2,,no
A01E,2855,FAGR,20.8,18-23,L,OS,-0.04,5/17/2019,137,3,,no
A01E,2855,FAGR,20.8,18-23,L,OS,-0.04,5/24/2019,144,4,,no
A01E,2855,FAGR,20.8,18-23,L,OS,-0.04,5/30/2019,150,5,,no
A01E,2855,FAGR,20.8,18-23,L,OS,-0.04,6/5/2019,156,6,,yes
A01E,2855,FAGR,20.8,18-23,L,OS,-0.03,6/11/2019,162,7,,
A01E,2855,FAGR,20.8,18-23,L,OS,-0.03,6/18/2019,169,8,,
A01E,2855,FAGR,20.8,18-23,L,OS,-0.02,6/26/2019,177,9,,
A01E,2855,FAGR,20.8,18-23,L,OS,0,7/3/2019,184,10,,
A01E,2855,FAGR,20.8,18-23,L,OS,0,7/10/2019,191,11,,
A01E,2855,FAGR,20.8,18-23,L,OS,0.02,7/17/2019,198,12,,
A01E,2855,FAGR,20.8,18-23,L,OS,0.03,7/24/2019,205,13,,
A01E,2855,FAGR,20.8,18-23,L,OS,0.04,7/31/2019,212,14,,
A01E,2855,FAGR,20.8,18-23,L,OS,0.05,8/8/2019,220,15,,
A01E,2855,FAGR,20.8,18-23,L,OS,0.05,8/14/2019,226,16,,
A01E,2855,FAGR,20.8,18-23,L,OS,0.08,11/12/2019,316,17,,
A01E,2862,FAGR,25.2,23-28,L,OD,0.02,11/2/2018,306,1,,
A01E,2862,FAGR,25.2,23-28,L,OD,0.01,4/10/2019,100,2,,no
A01E,2862,FAGR,25.2,23-28,L,OD,0.01,5/17/2019,137,3,,no
A01E,2862,FAGR,25.2,23-28,L,OD,0.02,5/24/2019,144,4,,no
A01E,2862,FAGR,25.2,23-28,L,OD,0.02,5/30/2019,150,5,,no
A01E,2862,FAGR,25.2,23-28,L,OD,0.02,6/5/2019,156,6,,yes
A01E,2862,FAGR,25.2,23-28,L,OD,0.02,6/11/2019,162,7,,
A01E,2862,FAGR,25.2,23-28,L,OD,0.03,6/18/2019,169,8,,
A01E,2862,FAGR,25.2,23-28,L,OD,0.05,6/26/2019,177,9,,
A01E,2862,FAGR,25.2,23-28,L,OD,0.05,7/3/2019,184,10,,
A01E,2862,FAGR,25.2,23-28,L,OD,0.06,7/10/2019,191,11,,
A01E,2862,FAGR,25.2,23-28,L,OD,0.08,7/17/2019,198,12,,
A01E,2862,FAGR,25.2,23-28,L,OD,0.1,7/24/2019,205,13,,
A01E,2862,FAGR,25.2,23-28,L,OD,0.11,7/31/2019,212,14,,
A01E,2862,FAGR,25.2,23-28,L,OD,0.11,8/8/2019,220,15,,
A01E,2862,FAGR,25.2,23-28,L,OD,0.11,8/14/2019,226,16,,
A01E,2862,FAGR,25.2,23-28,L,OD,0.11,11/12/2019,316,17,,
A01W,2876,FAGR,24.9,23-28,L,OS,0.03,11/2/2018,306,1,,
A01W,2876,FAGR,24.9,23-28,L,OS,NA,4/10/2019,100,2,,no
A01W,2876,FAGR,24.9,23-28,L,OS,0.01,5/17/2019,137,3,,no
A01W,2876,FAGR,24.9,23-28,L,OS,0.01,5/24/2019,144,4,,no
A01W,2876,FAGR,24.9,23-28,L,OS,0.02,5/30/2019,150,5,,no
A01W,2876,FAGR,24.9,23-28,L,OS,0.02,6/5/2019,156,6,,yes
A01W,2876,FAGR,24.9,23-28,L,OS,0.03,6/11/2019,162,7,,
A01W,2876,FAGR,24.9,23-28,L,OS,0.03,6/18/2019,169,8,,
A01W,2876,FAGR,24.9,23-28,L,OS,0.06,6/26/2019,177,9,,
A01W,2876,FAGR,24.9,23-28,L,OS,0.08,7/3/2019,184,10,,
A01W,2876,FAGR,24.9,23-28,L,OS,0.1,7/10/2019,191,11,,
A01W,2876,FAGR,24.9,23-28,L,OS,0.13,7/17/2019,198,12,,
A01W,2876,FAGR,24.9,23-28,L,OS,0.15,7/24/2019,205,13,,
A01W,2876,FAGR,24.9,23-28,L,OS,0.16,7/31/2019,212,14,,
A01W,2876,FAGR,24.9,23-28,L,OS,0.18,8/8/2019,220,15,,
A01W,2876,FAGR,24.9,23-28,L,OS,0.19,8/14/2019,226,16,,
A01W,2876,FAGR,24.9,23-28,L,OS,0.22,11/12/2019,316,17,,
A01W,2887,FAGR,9.1,8-13,L,UN,0.05,11/2/2018,306,1,,
A01W,2887,FAGR,9.1,8-13,L,UN,0.06,4/10/2019,100,2,,no
A01W,2887,FAGR,9.1,8-13,L,UN,0.06,5/17/2019,137,3,,no
A01W,2887,FAGR,9.1,8-13,L,UN,0.06,5/24/2019,144,4,,no
A01W,2887,FAGR,9.1,8-13,L,UN,0.06,5/30/2019,150,5,,no
A01W,2887,FAGR,9.1,8-13,L,UN,0.06,6/5/2019,156,6,,yes
A01W,2887,FAGR,9.1,8-13,L,UN,0.06,6/11/2019,162,7,"Band 6"" from girdle; move band up ",
A01W,2887,FAGR,9.1,8-13,L,UN,0.06,6/18/2019,169,8,"Band 6"" from girdle; move band up ",
A01W,2887,FAGR,9.1,8-13,L,UN,0.06,6/26/2019,177,9,,
A01W,2887,FAGR,9.1,8-13,L,UN,0.06,7/3/2019,184,10,,
A01W,2887,FAGR,9.1,8-13,L,UN,0.06,7/10/2019,191,11,,
A01W,2887,FAGR,9.1,8-13,L,UN,0.06,7/17/2019,198,12,,
A01W,2887,FAGR,9.1,8-13,L,UN,0.06,7/24/2019,205,13,,
A01W,2887,FAGR,9.1,8-13,L,UN,0.06,7/31/2019,212,14,,
A01W,2887,FAGR,9.1,8-13,L,UN,0.06,8/8/2019,220,15,,
A01W,2887,FAGR,9.1,8-13,L,UN,0.06,8/14/2019,226,16,,
A01W,2887,FAGR,9.1,8-13,L,UN,0.07,11/12/2019,316,17,,
A01W,2890,ACRU,43.8,43-48,L,OD,0.01,11/2/2018,306,1,,
A01W,2890,ACRU,43.8,43-48,L,OD,-0.03,4/10/2019,100,2,,no
A01W,2890,ACRU,43.8,43-48,L,OD,-0.03,5/17/2019,137,3,,no
A01W,2890,ACRU,43.8,43-48,L,OD,-0.02,5/24/2019,144,4,,no
A01W,2890,ACRU,43.8,43-48,L,OD,-0.04,5/30/2019,150,5,,no
A01W,2890,ACRU,43.8,43-48,L,OD,-0.03,6/5/2019,156,6,,yes
A01W,2890,ACRU,43.8,43-48,L,OD,-0.02,6/11/2019,162,7,,
A01W,2890,ACRU,43.8,43-48,L,OD,-0.02,6/18/2019,169,8,,
A01W,2890,ACRU,43.8,43-48,L,OD,0.01,6/26/2019,177,9,,
A01W,2890,ACRU,43.8,43-48,L,OD,0.05,7/3/2019,184,10,,
A01W,2890,ACRU,43.8,43-48,L,OD,0.09,7/10/2019,191,11,,
A01W,2890,ACRU,43.8,43-48,L,OD,0.15,7/17/2019,198,12,,
A01W,2890,ACRU,43.8,43-48,L,OD,0.19,7/24/2019,205,13,,
A01W,2890,ACRU,43.8,43-48,L,OD,0.22,7/31/2019,212,14,,
A01W,2890,ACRU,43.8,43-48,L,OD,0.25,8/8/2019,220,15,,
A01W,2890,ACRU,43.8,43-48,L,OD,0.26,8/14/2019,226,16,,
A01W,2890,ACRU,43.8,43-48,L,OD,0.36,11/12/2019,316,17,,
A01W,2897,FAGR,18.9,18-23,L,OS,0.03,11/2/2018,306,1,,
A01W,2897,FAGR,18.9,18-23,L,OS,0.01,4/10/2019,100,2,,no
A01W,2897,FAGR,18.9,18-23,L,OS,0.01,5/17/2019,137,3,,no
A01W,2897,FAGR,18.9,18-23,L,OS,0.01,5/24/2019,144,4,,no
A01W,2897,FAGR,18.9,18-23,L,OS,0.01,5/30/2019,150,5,,no
A01W,2897,FAGR,18.9,18-23,L,OS,0.01,6/5/2019,156,6,,yes
A01W,2897,FAGR,18.9,18-23,L,OS,0.01,6/11/2019,162,7,,
A01W,2897,FAGR,18.9,18-23,L,OS,0.02,6/18/2019,169,8,,
A01W,2897,FAGR,18.9,18-23,L,OS,0.03,6/26/2019,177,9,,
A01W,2897,FAGR,18.9,18-23,L,OS,0.05,7/3/2019,184,10,,
A01W,2897,FAGR,18.9,18-23,L,OS,0.06,7/10/2019,191,11,,
A01W,2897,FAGR,18.9,18-23,L,OS,0.08,7/17/2019,198,12,,
A01W,2897,FAGR,18.9,18-23,L,OS,0.09,7/24/2019,205,13,,
A01W,2897,FAGR,18.9,18-23,L,OS,0.1,7/31/2019,212,14,,
A01W,2897,FAGR,18.9,18-23,L,OS,0.1,8/8/2019,220,15,,
A01W,2897,FAGR,18.9,18-23,L,OS,0.1,8/14/2019,226,16,,
A01W,2897,FAGR,18.9,18-23,L,OS,0.11,11/12/2019,316,17,,
A01W,2901,ACRU,25.6,23-28,L,OS,0.06,11/2/2018,306,1,,
A01W,2901,ACRU,25.6,23-28,L,OS,0.06,4/10/2019,100,2,,no
A01W,2901,ACRU,25.6,23-28,L,OS,0.06,5/17/2019,137,3,,no
A01W,2901,ACRU,25.6,23-28,L,OS,0.06,5/24/2019,144,4,,no
A01W,2901,ACRU,25.6,23-28,L,OS,0.06,5/30/2019,150,5,,no
A01W,2901,ACRU,25.6,23-28,L,OS,0.06,6/5/2019,156,6,,yes
A01W,2901,ACRU,25.6,23-28,L,OS,0.06,6/11/2019,162,7,,
A01W,2901,ACRU,25.6,23-28,L,OS,0.07,6/18/2019,169,8,,
A01W,2901,ACRU,25.6,23-28,L,OS,0.1,6/26/2019,177,9,,
A01W,2901,ACRU,25.6,23-28,L,OS,0.13,7/3/2019,184,10,,
A01W,2901,ACRU,25.6,23-28,L,OS,0.16,7/10/2019,191,11,,
A01W,2901,ACRU,25.6,23-28,L,OS,0.2,7/17/2019,198,12,,
A01W,2901,ACRU,25.6,23-28,L,OS,0.24,7/24/2019,205,13,,
A01W,2901,ACRU,25.6,23-28,L,OS,0.28,7/31/2019,212,14,,
A01W,2901,ACRU,25.6,23-28,L,OS,0.3,8/8/2019,220,15,,
A01W,2901,ACRU,25.6,23-28,L,OS,0.31,8/14/2019,226,16,,
A01W,2901,ACRU,25.6,23-28,L,OS,0.37,11/12/2019,316,17,,
A01W,2916,ACSA,14.1,13-18,L,OS,0.04,11/2/2018,306,1,,
A01W,2916,ACSA,14.1,13-18,L,OS,0.04,4/10/2019,100,2,,no
A01W,2916,ACSA,14.1,13-18,L,OS,0.04,5/17/2019,137,3,,no
A01W,2916,ACSA,14.1,13-18,L,OS,0.04,5/24/2019,144,4,,no
A01W,2916,ACSA,14.1,13-18,L,OS,0.04,5/30/2019,150,5,,no
A01W,2916,ACSA,14.1,13-18,L,OS,0.04,6/5/2019,156,6,,yes
A01W,2916,ACSA,14.1,13-18,L,OS,0.07,6/11/2019,162,7,,
A01W,2916,ACSA,14.1,13-18,L,OS,0.08,6/18/2019,169,8,,
A01W,2916,ACSA,14.1,13-18,L,OS,0.12,6/26/2019,177,9,,
A01W,2916,ACSA,14.1,13-18,L,OS,0.15,7/3/2019,184,10,,
A01W,2916,ACSA,14.1,13-18,L,OS,0.16,7/10/2019,191,11,,
A01W,2916,ACSA,14.1,13-18,L,OS,0.2,7/17/2019,198,12,,
A01W,2916,ACSA,14.1,13-18,L,OS,0.22,7/24/2019,205,13,,
A01W,2916,ACSA,14.1,13-18,L,OS,0.24,7/31/2019,212,14,,
A01W,2916,ACSA,14.1,13-18,L,OS,0.25,8/8/2019,220,15,,
A01W,2916,ACSA,14.1,13-18,L,OS,0.26,8/14/2019,226,16,,
A01W,2916,ACSA,14.1,13-18,L,OS,0.31,11/12/2019,316,17,,
A01W,2920,POGR,30.3,28-33,L,OD,0.06,11/2/2018,306,1,,
A01W,2920,POGR,30.3,28-33,L,OD,0.07,4/10/2019,100,2,,no
A01W,2920,POGR,30.3,28-33,L,OD,0.07,5/17/2019,137,3,,no
A01W,2920,POGR,30.3,28-33,L,OD,0.07,5/24/2019,144,4,,no
A01W,2920,POGR,30.3,28-33,L,OD,0.07,5/30/2019,150,5,,no
A01W,2920,POGR,30.3,28-33,L,OD,0.07,6/5/2019,156,6,,yes
A01W,2920,POGR,30.3,28-33,L,OD,0.08,6/11/2019,162,7,,
A01W,2920,POGR,30.3,28-33,L,OD,0.08,6/18/2019,169,8,,
A01W,2920,POGR,30.3,28-33,L,OD,0.11,6/26/2019,177,9,,
A01W,2920,POGR,30.3,28-33,L,OD,0.12,7/3/2019,184,10,,
A01W,2920,POGR,30.3,28-33,L,OD,0.14,7/10/2019,191,11,,
A01W,2920,POGR,30.3,28-33,L,OD,0.17,7/17/2019,198,12,,
A01W,2920,POGR,30.3,28-33,L,OD,0.19,7/24/2019,205,13,,
A01W,2920,POGR,30.3,28-33,L,OD,0.2,7/31/2019,212,14,,
A01W,2920,POGR,30.3,28-33,L,OD,0.21,8/8/2019,220,15,,
A01W,2920,POGR,30.3,28-33,L,OD,0.21,8/14/2019,226,16,,
A01W,2920,POGR,30.3,28-33,L,OD,0.24,11/12/2019,316,17,,
A01W,2924,ACSA,17,13-18,L,UN,0.02,11/2/2018,306,1,,
A01W,2924,ACSA,17,13-18,L,UN,-0.02,4/10/2019,100,2,,no
A01W,2924,ACSA,17,13-18,L,UN,-0.02,5/17/2019,137,3,,no
A01W,2924,ACSA,17,13-18,L,UN,-0.01,5/24/2019,144,4,,no
A01W,2924,ACSA,17,13-18,L,UN,-0.01,5/30/2019,150,5,,no
A01W,2924,ACSA,17,13-18,L,UN,-0.01,6/5/2019,156,6,,yes
A01W,2924,ACSA,17,13-18,L,UN,-0.01,6/11/2019,162,7,,
A01W,2924,ACSA,17,13-18,L,UN,-0.01,6/18/2019,169,8,,
A01W,2924,ACSA,17,13-18,L,UN,-0.01,6/26/2019,177,9,,
A01W,2924,ACSA,17,13-18,L,UN,-0.01,7/3/2019,184,10,,
A01W,2924,ACSA,17,13-18,L,UN,-0.01,7/10/2019,191,11,,
A01W,2924,ACSA,17,13-18,L,UN,-0.01,7/17/2019,198,12,,
A01W,2924,ACSA,17,13-18,L,UN,-0.01,7/24/2019,205,13,,
A01W,2924,ACSA,17,13-18,L,UN,-0.01,7/31/2019,212,14,,
A01W,2924,ACSA,17,13-18,L,UN,-0.01,8/8/2019,220,15,,
A01W,2924,ACSA,17,13-18,L,UN,-0.01,8/14/2019,226,16,,
A01W,2924,ACSA,17,13-18,L,UN,-0.01,11/12/2019,316,17,,
A01W,2940,FAGR,16.9,13-18,L,OS,0.03,11/2/2018,306,1,,
A01W,2940,FAGR,16.9,13-18,L,OS,0.02,4/10/2019,100,2,,no
A01W,2940,FAGR,16.9,13-18,L,OS,0.03,5/17/2019,137,3,,no
A01W,2940,FAGR,16.9,13-18,L,OS,0.03,5/24/2019,144,4,,no
A01W,2940,FAGR,16.9,13-18,L,OS,0.03,5/30/2019,150,5,,no
A01W,2940,FAGR,16.9,13-18,L,OS,0.03,6/5/2019,156,6,,yes
A01W,2940,FAGR,16.9,13-18,L,OS,0.03,6/11/2019,162,7,,
A01W,2940,FAGR,16.9,13-18,L,OS,0.03,6/18/2019,169,8,,
A01W,2940,FAGR,16.9,13-18,L,OS,0.03,6/26/2019,177,9,,
A01W,2940,FAGR,16.9,13-18,L,OS,0.03,7/3/2019,184,10,,
A01W,2940,FAGR,16.9,13-18,L,OS,0.03,7/10/2019,191,11,,
A01W,2940,FAGR,16.9,13-18,L,OS,0.03,7/17/2019,198,12,,
A01W,2940,FAGR,16.9,13-18,L,OS,0.04,7/24/2019,205,13,,
A01W,2940,FAGR,16.9,13-18,L,OS,0.04,7/31/2019,212,14,,
A01W,2940,FAGR,16.9,13-18,L,OS,0.05,8/8/2019,220,15,,
A01W,2940,FAGR,16.9,13-18,L,OS,0.05,8/14/2019,226,16,,
A01W,2940,FAGR,16.9,13-18,L,OS,0.05,11/12/2019,316,17,,
A01W,2943,POGR,39.8,38-43,L,OD,NA,11/2/2018,306,1,outlier; was 0.03,
A01W,2943,POGR,39.8,38-43,L,OD,NA,4/10/2019,100,2,outlier; was 0.22,no
A01W,2943,POGR,39.8,38-43,L,OD,NA,5/17/2019,137,3,outlier; was 0.09,no
A01W,2943,POGR,39.8,38-43,L,OD,NA,5/24/2019,144,4,Damaged Band ,no
A01W,2947,POGR,37.3,33-38,L,OD,0.07,11/2/2018,306,1,,
A01W,2947,POGR,37.3,33-38,L,OD,0.07,4/10/2019,100,2,,no
A01W,2947,POGR,37.3,33-38,L,OD,0.06,5/17/2019,137,3,,no
A01W,2947,POGR,37.3,33-38,L,OD,0.07,5/24/2019,144,4,,no
A01W,2947,POGR,37.3,33-38,L,OD,0.07,5/30/2019,150,5,,no
A01W,2947,POGR,37.3,33-38,L,OD,0.07,6/5/2019,156,6,,yes
A01W,2947,POGR,37.3,33-38,L,OD,0.09,6/11/2019,162,7,,
A01W,2947,POGR,37.3,33-38,L,OD,0.1,6/18/2019,169,8,,
A01W,2947,POGR,37.3,33-38,L,OD,0.16,6/26/2019,177,9,,
A01W,2947,POGR,37.3,33-38,L,OD,0.2,7/3/2019,184,10,,
A01W,2947,POGR,37.3,33-38,L,OD,0.25,7/10/2019,191,11,,
A01W,2947,POGR,37.3,33-38,L,OD,0.3,7/17/2019,198,12,,
A01W,2947,POGR,37.3,33-38,L,OD,0.35,7/24/2019,205,13,,
A01W,2947,POGR,37.3,33-38,L,OD,0.4,7/31/2019,212,14,,
A01W,2947,POGR,37.3,33-38,L,OD,0.45,8/8/2019,220,15,,
A01W,2947,POGR,37.3,33-38,L,OD,0.47,8/14/2019,226,16,,
A01W,2947,POGR,37.3,33-38,L,OD,0.46,11/12/2019,316,17,,
A01W,2948,POGR,34,33-38,L,OD,0.07,11/2/2018,306,1,,
A01W,2948,POGR,34,33-38,L,OD,0.05,4/10/2019,100,2,,no
A01W,2948,POGR,34,33-38,L,OD,0.08,5/17/2019,137,3,,no
A01W,2948,POGR,34,33-38,L,OD,0.06,5/24/2019,144,4,,no
A01W,2948,POGR,34,33-38,L,OD,0.06,5/30/2019,150,5,,no
A01W,2948,POGR,34,33-38,L,OD,0.06,6/5/2019,156,6,,yes
A01W,2948,POGR,34,33-38,L,OD,0.09,6/11/2019,162,7,,
A01W,2948,POGR,34,33-38,L,OD,0.11,6/18/2019,169,8,,
A01W,2948,POGR,34,33-38,L,OD,0.18,6/26/2019,177,9,,
A01W,2948,POGR,34,33-38,L,OD,0.23,7/3/2019,184,10,,
A01W,2948,POGR,34,33-38,L,OD,0.28,7/10/2019,191,11,,
A01W,2948,POGR,34,33-38,L,OD,0.35,7/17/2019,198,12,,
A01W,2948,POGR,34,33-38,L,OD,0.41,7/24/2019,205,13,,
A01W,2948,POGR,34,33-38,L,OD,0.47,7/31/2019,212,14,,
A01W,2948,POGR,34,33-38,L,OD,0.53,8/8/2019,220,15,,
A01W,2948,POGR,34,33-38,L,OD,0.56,8/14/2019,226,16,,
A01W,2948,POGR,34,33-38,L,OD,0.6,11/12/2019,316,17,,
A01W,2951,POGR,33.9,33-38,L,OD,0.03,11/2/2018,306,1,,
A01W,2951,POGR,33.9,33-38,L,OD,0.02,4/10/2019,100,2,,no
A01W,2951,POGR,33.9,33-38,L,OD,0.03,5/17/2019,137,3,,no
A01W,2951,POGR,33.9,33-38,L,OD,0.03,5/24/2019,144,4,,no
A01W,2951,POGR,33.9,33-38,L,OD,0.03,5/30/2019,150,5,,no
A01W,2951,POGR,33.9,33-38,L,OD,0.03,6/5/2019,156,6,,yes
A01W,2951,POGR,33.9,33-38,L,OD,0.05,6/11/2019,162,7,,
A01W,2951,POGR,33.9,33-38,L,OD,0.06,6/18/2019,169,8,,
A01W,2951,POGR,33.9,33-38,L,OD,0.11,6/26/2019,177,9,,
A01W,2951,POGR,33.9,33-38,L,OD,0.15,7/3/2019,184,10,,
A01W,2951,POGR,33.9,33-38,L,OD,0.19,7/10/2019,191,11,,
A01W,2951,POGR,33.9,33-38,L,OD,0.24,7/17/2019,198,12,,
A01W,2951,POGR,33.9,33-38,L,OD,0.28,7/24/2019,205,13,,
A01W,2951,POGR,33.9,33-38,L,OD,0.31,7/31/2019,212,14,,
A01W,2951,POGR,33.9,33-38,L,OD,0.33,8/8/2019,220,15,,
A01W,2951,POGR,33.9,33-38,L,OD,0.34,8/14/2019,226,16,,
A01W,2951,POGR,33.9,33-38,L,OD,0.37,11/12/2019,316,17,,
A01W,2953,FAGR,12.7,8-13,L,UN,0.01,11/2/2018,306,1,,
A01W,2953,FAGR,12.7,8-13,L,UN,-0.01,4/10/2019,100,2,,no
A01W,2953,FAGR,12.7,8-13,L,UN,-0.01,5/17/2019,137,3,,no
A01W,2953,FAGR,12.7,8-13,L,UN,-0.01,5/24/2019,144,4,,no
A01W,2953,FAGR,12.7,8-13,L,UN,-0.01,5/30/2019,150,5,,no
A01W,2953,FAGR,12.7,8-13,L,UN,0,6/5/2019,156,6,,yes
A01W,2953,FAGR,12.7,8-13,L,UN,0.02,6/11/2019,162,7,,
A01W,2953,FAGR,12.7,8-13,L,UN,0.03,6/18/2019,169,8,,
A01W,2953,FAGR,12.7,8-13,L,UN,0.06,6/26/2019,177,9,,
A01W,2953,FAGR,12.7,8-13,L,UN,0.07,7/3/2019,184,10,,
A01W,2953,FAGR,12.7,8-13,L,UN,0.08,7/10/2019,191,11,,
A01W,2953,FAGR,12.7,8-13,L,UN,0.1,7/17/2019,198,12,,
A01W,2953,FAGR,12.7,8-13,L,UN,0.11,7/24/2019,205,13,,
A01W,2953,FAGR,12.7,8-13,L,UN,0.13,7/31/2019,212,14,,
A01W,2953,FAGR,12.7,8-13,L,UN,0.14,8/8/2019,220,15,,
A01W,2953,FAGR,12.7,8-13,L,UN,0.15,8/14/2019,226,16,,
A01W,2953,FAGR,12.7,8-13,L,UN,0.16,11/12/2019,316,17,,
A01W,2954,FAGR,9.1,8-13,L,UN,0.05,11/2/2018,306,1,,
A01W,2954,FAGR,9.1,8-13,L,UN,0.05,4/10/2019,100,2,,no
A01W,2954,FAGR,9.1,8-13,L,UN,0.05,5/17/2019,137,3,,no
A01W,2954,FAGR,9.1,8-13,L,UN,0.06,5/24/2019,144,4,,no
A01W,2954,FAGR,9.1,8-13,L,UN,0.06,5/30/2019,150,5,,no
A01W,2954,FAGR,9.1,8-13,L,UN,0.06,6/5/2019,156,6,,yes
A01W,2954,FAGR,9.1,8-13,L,UN,0.06,6/11/2019,162,7,,
A01W,2954,FAGR,9.1,8-13,L,UN,0.06,6/18/2019,169,8,,
A01W,2954,FAGR,9.1,8-13,L,UN,0.05,6/26/2019,177,9,,
A01W,2954,FAGR,9.1,8-13,L,UN,0.06,7/3/2019,184,10,,
A01W,2954,FAGR,9.1,8-13,L,UN,0.06,7/10/2019,191,11,,
A01W,2954,FAGR,9.1,8-13,L,UN,0.06,7/17/2019,198,12,,
A01W,2954,FAGR,9.1,8-13,L,UN,0.07,7/24/2019,205,13,,
A01W,2954,FAGR,9.1,8-13,L,UN,0.08,7/31/2019,212,14,,
A01W,2954,FAGR,9.1,8-13,L,UN,0.07,8/8/2019,220,15,,
A01W,2954,FAGR,9.1,8-13,L,UN,0.08,8/14/2019,226,16,,
A01W,2954,FAGR,9.1,8-13,L,UN,0.09,11/12/2019,316,17,,
A01W,2958,FAGR,16.4,13-18,L,UN,0.06,11/2/2018,306,1,,
A01W,2958,FAGR,16.4,13-18,L,UN,0.05,4/10/2019,100,2,,no
A01W,2958,FAGR,16.4,13-18,L,UN,0.05,5/17/2019,137,3,,no
A01W,2958,FAGR,16.4,13-18,L,UN,0.05,5/24/2019,144,4,,no
A01W,2958,FAGR,16.4,13-18,L,UN,0.05,5/30/2019,150,5,,no
A01W,2958,FAGR,16.4,13-18,L,UN,0.05,6/5/2019,156,6,,yes
A01W,2958,FAGR,16.4,13-18,L,UN,0.05,6/11/2019,162,7,,
A01W,2958,FAGR,16.4,13-18,L,UN,0.05,6/18/2019,169,8,,
A01W,2958,FAGR,16.4,13-18,L,UN,0.05,6/26/2019,177,9,,
A01W,2958,FAGR,16.4,13-18,L,UN,0.05,7/3/2019,184,10,,
A01W,2958,FAGR,16.4,13-18,L,UN,0.05,7/10/2019,191,11,,
A01W,2958,FAGR,16.4,13-18,L,UN,0.05,7/17/2019,198,12,,
A01W,2958,FAGR,16.4,13-18,L,UN,0.06,7/24/2019,205,13,,
A01W,2958,FAGR,16.4,13-18,L,UN,0.06,7/31/2019,212,14,,
A01W,2958,FAGR,16.4,13-18,L,UN,0.06,8/8/2019,220,15,,
A01W,2958,FAGR,16.4,13-18,L,UN,0.05,8/14/2019,226,16,,
A01W,2958,FAGR,16.4,13-18,L,UN,0.05,11/12/2019,316,17,,
A01W,2959,FAGR,9.9,8-13,L,UN,0,11/2/2018,306,1,,
A01W,2959,FAGR,9.9,8-13,L,UN,0,4/10/2019,100,2,,no
A01W,2959,FAGR,9.9,8-13,L,UN,0,5/17/2019,137,3,,no
A01W,2959,FAGR,9.9,8-13,L,UN,0,5/24/2019,144,4,,no
A01W,2959,FAGR,9.9,8-13,L,UN,0,5/30/2019,150,5,,no
A01W,2959,FAGR,9.9,8-13,L,UN,0,6/5/2019,156,6,,yes
A01W,2959,FAGR,9.9,8-13,L,UN,0,6/11/2019,162,7,,
A01W,2959,FAGR,9.9,8-13,L,UN,0,6/18/2019,169,8,,
A01W,2959,FAGR,9.9,8-13,L,UN,0,6/26/2019,177,9,,
A01W,2959,FAGR,9.9,8-13,L,UN,0,7/3/2019,184,10,,
A01W,2959,FAGR,9.9,8-13,L,UN,0,7/10/2019,191,11,,
A01W,2959,FAGR,9.9,8-13,L,UN,0,7/17/2019,198,12,,
A01W,2959,FAGR,9.9,8-13,L,UN,0,7/24/2019,205,13,,
